name,polyline,osm_source
Ang Mo Kio Central 2,{ekGwmyxRj@CHCFG@MS}CaFhKFKBI?I?QCq@EeACUAECCI?M?f@?@NqAY\CPAJ?dEiKDD@BBB@DBDBH@FBRFbA?NABAB_HbGs@Dc@OFBF?`@E`C~BBZ@N@HDDNLjDoKoEzEx@E}@RBVBl@dA{A`@Ct@EsDKBDBBsCPO?vJqGAMGw@COAGEGGIIGl@EMHIHGTZpECZK^QXUPc@LsBJEMNAfBI\KTQNSH[@WWoEGKGIQM,highway_name
Ang Mo Kio Central 3,qqkGopyxRG}@LnB?EJv@CCAEAKWaEMiBAORtCZxCHLDF?P_@{IEDCBCFVlEFz@@XOVBEf@RGBGD_@OJMHANJ?JMLIAGCCI,highway_name
Ang Mo Kio Street 61,mmlGavxxRD~@APCJmUrJJEHCVMVKvJyDUHGDsElBC@KDtNmWBh@D~@CJ}MfSfIiDw@\hBw@|AmMEaAAEEISSl@tEBx@Bl@ASsTvPKDfBo@MD[Lg@PpAu@t@]P@KN]L|PuHSNuKnESHIDC@OFjCgAKDC@,highway_name
Castle Green,atmGguxxReFzAOHONQ\Gb@@`@P\jDlFpGuC,name_pattern
Far Horizon Gardens,w_mGu~wxRBYu@_BOUcA}AwKxEt@v@h@j@x@x@~@p@d@?ZE,name_pattern
Berwick Drive,}eiGyc|xRs@gBsAaA}A}@oBaAGCCA}@a@oA_@iD}@GCxTpMGCEGvC`@q@GoAICAvGj@o@GhCJKBO?,highway_name
Ang Mo Kio Street 13,ygkG{rwxR[hAc@nAYd@AB_@^e@ViElKL?HAHC@ABCBEFU^dBCOAGvHsVK^K\iFpHMJIJo@~@Kh@Gp@Ad@Br@EY?IzBaGOJ{@|@q@lDAE~IwQFQFMBIa@rAJ]k@lBmClEd@W`@a@Xe@^oAwDpELI]VYXJMy@nATi@k@fCFs@`J{N,highway_name
Andrew Road,exdG_svxRD@D?F?F?TEn@Sf@W`@WZO@ABAHC~VaZF{@InAC\@EqQd\XJZ@ZAZGXO`H}IpAaDBG?Ad@{BV_CHoA@OB]R{C@K}Ut\LXVZjH[d@i@rBeCaMnEt@p@,highway_name
Lornie Viaduct,gbeG}nwxR{@gBaAuB{Lm^Qj@Mr@Ed@?d@B\B^Jd@Lb@Pb@Tb@Xb@^d@RPVPj@\~CzFUq@We@[k@]c@OOg@e@MKOKi@]WUi@g@Yg@We@Sg@Mc@Kg@Ca@Ca@@g@Bg@Dc@Nc@L_@bKrVzAbDbA~Bz@zBuJcRTTRP^f@d@p@dKzWa@q@Uc@Sa@a@{@zClF}IaQWq@Uu@,highway_name
Joan Road,ivdG}jwxRr@IFABCXw@eHnBDH^l@R^sAgAPKBAh[iDrEAD?uF@B?_BW~@VB?B?}FcAF?x@BB?B@uECzBA{PdFJCvGyBN[Xa@VSXOFCF?,highway_name
Reservoir Road,g|dGqqvxRB_AGyA?mA?U@kAAICWQ_@[i@e@_AIOU_@i@w@?e@fDxSL`@@P?NK|@AH?FBFBDDBD@HAVK,highway_name
Purvis Street,_d|Fqh{xRCD[`@uAlBCDGFCFUXCBILlD}ERYNSIH,highway_name
Lentor Interchange,}joGcmwxRV~@Zz@b@x@v@hAh@j@h@|@Nb@Hd@@h@Ch@Ov@WfAq@r@oBdA{Ax@m@f@iBpCm@z@cB~A,highway_name
Lower Seletar Close,auoGavvxRQB]?c@K{K_Gc@Sk@Sk@Ac@Ds@RaA\yBx@}AVgBLC?I@`v@eUVi@@E?C?EACIKKEKAI@aeA|SQKAAMM_A{@hOlE{AI}AYsDy@o@Sdr@zFQHdGqJyAxCsAfCa@n@KDQJbQs[UZYb@KPi@`A]fAo@lAk@r@[n@,highway_name
Changi Coast Walk,km`G}gsyRdBz@v@j@h@v@LZRtD@`B?^AHaWqXXNPHr@\xAp@pI`EpFtFBd@@fG?d@?`@,highway_name
Whampoa Flyover,oybGio|xR?p@Bh@HpA@VCRCLENIPMJIHOJOF_KsGQEOISOKSGSES?M?OBOHUHMHKNKRKRGTE\CdO_Kp@sBT{@Nq@FYH]Z}@cGlZXqBOr@uWh@q@BrUxJWB[A]GYG[Ok@]i@e@{@}@jH|C,highway_name
Tuas South Street 5,{e|FavmwRBIr@gCpEqPBG@I\qAtNlIEUEGIIMEa@KgK{J@IKd@_WtGNDrPlE`AVwBm@n@PqO_Ej@N~I|Bt@TF@xFcLIVk@nBcAWlHlBq@Q`AVtA^ZH\JwErGdAXqFyAdAXxGfBl@LJ?LCFCHGFK\iADOcIaIiR`CVFt@Rp@PoEkAXHe@Mm@OxSqBm@OdAXsQyEg@M_@KQEnCr@_@KhCp@}@UpA\rA\OEbBb@OEtA^uOaEzMfQLg@hSi@H]gMuMDOHSsGbV,highway_name
Siloso Road,q|sFyitxRIB{@fAKJiB|BSf@GJC@GFQHqA\QJWVKPU`@w@fBAV@LFPZh@HNDF@H?fAfHcRJK|@iAoAlBmHfTgBCa@@c@?_AN[JcAd@QHSVSd@EP?NThA@RGXIROL]Fk@HMDMLEP@RFZj@nBd@dAp@nANVN\t@nBJ^?b@CPEHGDMPg@eFO[OYo@oAg@gAi@mBI[CUBQNQNGp@KXGJIJQDY?OUgAASBURe@PWPMfAe@XKdAOf@A^?b@?sFh^CH|Hs^Jc@?b@MoCCIMWYi@GUCSDWv@eBRa@NUPSZStAa@HERUHWgEfQqHfY?PEOfOel@T_@r@s@Yj@UXINqOtm@tTmt@HKo\fy@LG^MRG|@CD?D?r@A,highway_name
Oxley Rise,kq|FkvxxRIDYNULGF`KoMRZLXHX@R@R?N?HCPERGPOXILKHiL~Ga@xACJnFmGk@VpFyBWPSLkKtIhG_H_Bp@yA~@U\IPvG{DKB,highway_name
Tram Safari Route,mypGaonxR?Q?I@UJ[RMLEJ?JDHHHVBJJRLVLVVj@R`@PXXp@NRNJPFR?RE\IPMLCL@PHHHHN?JENILUPg@Ri@Z]XS\Q^KX]`@k@V[B[@g@Aa@Ka@O_@Sg@q@[_@Wa@QMo@I]BI@STIRIXCZT`B@THb@HPz@z@\Xf@Vd@HPFPJLTHZ@`@Kd@M^KPGJk@`@GL?`@FZ\\j@\^TJL@HAHIJQPWTWLi@Je@Ae@Eg@E[Do@RBk@FQNQRYVq@Dk@@a@CYIQY[c@SQGMS_@k@IWDy@`@iADa@@aC@i@Ae@Du@Ru@L]F[R]VG\CJEZWd@]HSJk@D[HOVM^KFIDG,highway_name
Leopard Trail,kspGconxR@W?YQSEEMGICEKBSJGf@@L@HDHP@DFBDAHGBIDM?MDEFGTO_C|CMEOCOGGKGCQ?|E{AGTINKNOXKLWX?VHPANdAhD?KUSEEAK?IBYHOFGAQAGICa@Qe@a@,highway_name
Kay Poh Road,gi|Fq}uxRJQP_CvAmBn@CNAJAFCkEpHEr@ABkDkAlC|@jHuJd@QFA_IvKt@aIBQ?E~@Ci@@,highway_name
Jalan Ubi,_l`Gs`dyRRC}APPCXCtAQ|C[@?PC,highway_name
Banda Street,{fyF{}xxRTJlAp@sCyA,highway_name
Princess of Wales Road,qwaGgfrxRNHDB|G`EHD~GvDJF_PaJrAv@JDZRTL,highway_name
Coronation Walk,gsaG{irxRv@d@iAq@JHWQbHfE,highway_name
Empress Road,sj`GsqqxR`@a@tCsCXUJbASKICKAI@SATQuAvAFGPQDIFGb@Qg@^,highway_name
Lutheran Road,s`aGeprxRxAeBtA}@GACAE@MB@U?KkHlJBCv@{@BCuC~CHIFGfCsCLMuB|B\a@,highway_name
Angullia Park,w_~FklvxR`@PPHLF`GdCzHhC}IsEUJG@G@M@MAlAv@C@M@QHSFn@}@DLDJiBm@PJHJHN@D~LtEcPaHVJw@]TJ|@^p@|@,highway_name
Jalan Angin Laut,mpdGewnyRqA`@i@PBFXz@H{A_@cAxBn@Tt@EgACEUs@`CJAEIQvPrTCE[w@gD{VIBq@nFACeAeDCIiObFIBvRwGSHjG~XEM}DeLeAeDtCzI{MsN,highway_name
Harvey Avenue,msdGconyRIBAEQe@b@n@XdAdReJKDk@PgTnAg@wASo@dXZiCv@EB_GnBuC`AdLyD}MpE,highway_name
Sea Breeze Road,gjdGu_nyRHEv@YtAe@tDoAjAa@cEtA`FaBJE,highway_name
Sea Breeze Avenue,midGcfnyRbBk@eEvA_@aAhDpBa@kAxAcAOq@bCFAE[_AwF`E[JNGbKkDb@MFCeJtCWy@,highway_name
Guan Soon Avenue,{pdGuinyRl@QAGW_A~@t@DJVx@d@cBCEY_AbCXAEWcAfCZCGUy@xCFHCHE,highway_name
Sea Breeze Walk,sidGi~myR`@rAJTBJmCcIRh@r@vBBJUm@,highway_name
Harvey Close,s|dGulnyRTKDA~Bw@PGDAmC|@,highway_name
Harvey Crescent,g|dGgnnyRK]y@aCAI@IxEhBKGa@KQKKMa@oAOa@TIkBt@FGjGdEM@KEiDf@AGfBoHVKHC{BdAjC~DfBD,highway_name
Sunbird Road,qodGsaoyRvAmAnEdCwAsEu@pFs@}Bw@nCG[|CaGLK_EdFIUu@ZbEyDp@]\i@\YFGFGyDzDfCkCFAOH~@k@IDGD,highway_name
Sunbird Circle,gsdGkloyRcBRIBCF?HfB`EDBB@FChA_AUa@bC}@i@gAKKKGU?i@@G?tErECGYg@w@aAoCDWq@,highway_name
Sunbird Avenue,qqdGwloyRUsBbItCa@_A_@q@s@aAKEMAoKjAdKiAI@I@C?,highway_name
Jalan Kuantan,,highway_name
Jalan Mentakab,,highway_name
Lorong Titiwangsa 1,,highway_name
Persiaran Titiwangsa 1,,highway_name
Prince of Wales Road,{gaGk`rxRA@AB?B@B@@B@B?BA@?o@i@uFhDT_@~@{A\i@j@eAeFwCtFbDz@j@e@[FDRNwAOeBvCLQLUfFi@@C?A?CAACCC?C?C@,highway_name
Sheares Avenue,a_zFwm|xR|CJlBJjANtATmLa@aFEiGC\]lFBrA@pk@zNxBnAZPUb@]QgHaE|R|KWMeCyAkQyJgCmAeI{D|@Rf@L|@XiGs@oAWkAOiBMbJrAda@`QzBlATLiHiCMGaWoMCAs@Ui@O~\pPaXuOdC~@hCnApBdA{KyDtVzK`CpAqaAgT`f@|Dcg@_E,highway_name
Kaki Bukit Crescent,wxcGkeeyRDKDUKcAIlBSFo@Jr@mFK@aD^GfFu@JKBe@_FK@jChENCtC{FACAA,highway_name
Kent Ridge Road,e{{FenlxRDSHSFIFITQ`Au@\YTWV_@V]JIJKLGJCDAZI|FsKZSj@q@LMoV|k@JOHSBQ?UAYCUA_@@SBQBMsM~VLBFAzb@w|@aDrDBKDUN]PSNK@ATKmPr^?k@CcAAqADq@rJiKJELKcUxb@LIx@u@XSZQ`CaHNYXi@zJySb@[BEDMXsAwYni@@IDKFKf@_@TMHGcDxIDQDM@MAWIm@?MBM`@g@Va@|Z{l@BMBM,highway_name
Business Link,_l{F_nkxR_@UaAs@MIk@W[GwAe@CIAWvHrEwG}CMEx@PQC,highway_name
Prince George's Park,{t{FcwkxRBYC{@EeA?G@E~C}IBSBYDQBEDM`DeZ@WAa@KOGIC?jApTJALCZI~@}@FSB[AWIcAQq@e@qAeAwCYw@CEAEGQcFja@JSFUFWfAmFRYjBeDJELE_BzBDGFMDMLe@DK??FIHGmCzEg@lDjJaR_BmFj@rKBATQLUsM~THMfGah@Y?,highway_name
Toa Payoh Rise,}idGovwxRBWHk@BIPa@HQ{D_\@d@?B?F@DBVL`@N^X^VZLXP`@_CsLFm@BOVSGX`Djd@KVIh@ATAXv@_IMc@O[]k@EKAUCcCGuBEi@I_@GSqBwDGWCW?aA?m@?]Dk@xCfe@@_NPN@TP\P\Xt@FTD`@mAqEyCiWCL?LJ}@Em@|Dfd@d@sAOh@IVcAeIC}@?Q|BdBqADmDgNrExTA_@EfAwEc]?n@@^vC~LDpA?LBz@[gHJd@@^?\q@iCQ[]i@U[m@sCRmC,highway_name
Pemimpin Drive,adgGiwxxRa@dAz@aCRg@_EdKBCBCfEcLFQSh@Xs@DQ@Q?WoGzQFM@CvAkDYp@p@cB_BvDVc@AF_@bAABADAF,highway_name
Seletar Aerospace View,sqrGc_~xRb@u@dA`BB?J@HBHDBF?DCFCDI@c@oUPUPWmAnUaBiApAyOaAd@u@ZULUPc@p@aA`BrH`KOIAcSoJ~Jk@bAe@v@|E[QKj@\XNe@rEOFg@z@g@x@EBGA{@g@~BcJu@a@bErCi@~@rEh@[wET[DEcOzACFGJA@~M|AJDD@F?d@uEP?,highway_name
Siglap Park Connector,wmbGo`fyR`@z@?@@?????@???????@??A??AA??a@}@u@b@KAKCGCIGGEACCCCCAEACAEAGAKrBb@AAAACAu_@mp@AIj\ro@B]@I@SFQDM@E?EAE?E?A?CQ]Q_@a@gAOUIOEEAIGMY_@MMGIGICGAK?M@QGY?_@GOKIGIYq@Ym@SKQIIMCMBO@K?CGQOSG[q@wCmAaDuAqDc@aAQ_@QOOEKEKElpAt[HEvBm@BAHCb@Sx@WJCNEhD_ArAc@JCBAB?D?B@B@D@F?F?DADCJINOFEDANCD?BCHIBCBCDABCDCz@UvA]h@IzDgADADCxAe@dBe@RI|DqANEVIRKJINYFK`@Mp@SHCZARIJMZIN?HANGLM@?zd@cHPEtBc@Ms@RELr@H`@s~DeA?H?@A?_@La@Lw@Xt{DmBLj@Fb@FAPCgtCxp@n@`BDAm@{Agc@so@_@cArdDxAFAx@Uf@Cb@Ih@Kn@Gt@Id@Il@Kp@K|AOVI^Cf@Oab@`LJCG]Mb@Vi@~B{@bC}@n@Sn@SxAa@LEqNtFD?w_Dep@A?f@nBBH???@??????A@A@?@A?A@C@A?C@A?_@Fc@FC?g@B_@HA@??kGxAUC{@wGM@|NNry@jwAH?FAvAAhDGl@AJ?B?@BBBB?H?JOHEBEJOP]dAkBr@kA}{@wj@ACw]uc@SBIi@QiAMg@wAkEQi@EQCOIo@A[AE?WDe@Fi@Jk@TaAZoA\qAJe@~@uDJc@h@qBJa@Hq@BS@k@Ei@K{@G]AGAICWnc@h}A?OAIAGIKOQ[OYMe@QWEWCIAUCSAU@W@llAta@B?@AWoBAEZzCAE}I`B|@GE[yc@|JE?CBEF?BABAFCJEBgd@}hA?G?AAA?A@A?Y@G?IAQFK?U??@A@?@?@A@??A@?@A?A@??A@A?A?A@??A?A?A?AAA?A?A?AA??AAAAA??AAA?AA??A??I?E?EAE?EACAEAECCCEIMs@gAAAACCCCIGQESIk@E]CUKoBGAG?UBbEhf@Pg@FSjE|AH@F?LB@GOCG?I?yD}BTu@?A?C?A?A?A?AAA?AEECCAAQKCAAAAA?AAAAAAC?A?AAC?A?C?AF}@?A?cB?G?A?A?A?A?A?AA??A?AAAa@oACE?GAG?E?G?GDi@@I?I?G?IAIAGCGAGEKCOp~DxVIB~Dm@`Ae@j@WyrB~_@HHJCLAD?ZxBNj@FEPKnA]~Ci@??}YfEhBU,highway_name
Ridgewood Close,mh`GgelxRSRMHtAiAv@i@A?gExCUNGD,highway_name
Pine Grove,uf`GywkxR?Q?K_OdP`@KT@RBrDeIDk@E[G_@KYOU]_@rGlDLKLMHO@CyBhNlAwBsHuOBa@@SBQBg@vI~A?MAnDs@fB?S@EaNrIHEhC_ATm@Pa@eArCxAyDjAtGd@?sBEFDn@yJHYnEvA?g@@fC?b@yG}LjIgC?c@qIC@QnIbH?U@s@,highway_name
Mount Sinai Walk,mi`GaslxRGC]UxBv@CBG?_A]eBiA,highway_name
Mount Sinai Avenue,wz_G}olxRMs@k@k@gA~EHEfBkAN[kHeIEEiAaAGGpD~CsAiAcB{AMMpHpG,highway_name
Mount Sinai View,{f`Ga|lxRCDeDjEEF,highway_name
Mount Sinai Rise,q|_G}rlxRA@g@f@kAx@tBtNDK@IsCtBBFrAjCO_El@YJKkDuPs@oAIKiA}@EEpDdFkFxOLF^NB@DBNDd@Rj@TN@}DwAt@VrGaMXf@eAbLk@Zo@XpEgKQc@VhDAkBAMDlEqCaM,highway_name
Arch Bridge @Bedok Town Park,yqcGmjhyR`C_A,highway_name
Foo Kim Lin Road,ipbGgeeyRKOEG?K@E~@mBFSLkCq@lIFJDDs@E@C,highway_name
Jalan Rimau,qsbGmdeyR@Cj@{EZqC^gC,highway_name
Teo Kim Eng Road,cnbG_oeyR@KBKnA_CDE`@YDEj@iAsGfFB@zA\,highway_name
Jalan Punai,uwbGodeyR@Kb@{Dp@aH,highway_name
Jalan Singa,a|bGseeyRCEAEBS?IZoCEA[Ku@u@hBc@PcBFm@cAfJDUVxBCECEIE,highway_name
Emerald Hill Road,ky}F_dxxRDAF?HADGn@GLDVAB@xAJJ?NEX@LFxElAQ?YASGmSq@x@EdAEdWtAEA}@Ss@@E@mFk@H@PFGAx@RnBP{Vw@G?rEQxINPH,highway_name
Hullet Road,gr}F_ywxR@GHYtA{Ge@hCSv@ET,highway_name
Saunders Road,kp}Fs~wxRE?aIWAEAEH_@Xp@U?DmANq@tBfCmBaDrGhD,highway_name
Emerald Link,wj}FuxwxRBIDQz@}DAGF[SrACJI\GXOp@bAiF,highway_name
Mount Elizabeth,at}FmdwxRLFHD{B{@DQF[iSoCwAv@c@TSHp[dD_M}HgADs@FeAHG@}@La@FzHo@dA?j@BZBVBjD|F[IF@oHcGB?`@@hGzDF[DO@KCUCMEGACaCaAZHxBzBERERCFOn@AD@{DNLGvBHsBBDFLBRAPmImCFBtCN[EYAe@ChF~@c@O_@MSEICQEIAbCr@GzDG?d@HSIA?E?zBz@KEa@QXLOGyJmH~E^^JHD,highway_name
Mount Elizabeth Link,m_~FiowxRKRCPAFhBoEADs@~Au@nB,highway_name
Emerald Hill,ky}FcfxxR`COl@?r@?bAVlBp@hC`@h@Bj@ABKt@N@@AFCHAHAFAFKXEHWGCA[GGCQr@ADSGeAMJe@kAOuBg@G|@Mx@sHIEG?KLm@TeA,name_pattern
Winstedt Road,{z~FknxxRf@p@l@nBTxAFb@@JyG_Ml@PXNoDsAFBHDJDXJxGfGJn@,highway_name
Cuppage Road,ya}FagxxRUGOCiAW]IcDcAUGe@MMCGClF`BEBEHADEL?BCFRy@CCaCm@GA,highway_name
Koek Road,og}FaoxxR?V?HBDDDvDhAXBcAQ`@JkBc@q@[`@R,highway_name
Kramat Road,}a}FwzxxRWDyCnJy@dA`CwHC\I^k@dCCLlA_Gk@tCKb@dBaGQPQZoA|FjAuFyE~L,highway_name
Alexandra Arch,w_yF}zpxR@MDMUJQ@JSNUNa@He@@G,highway_name
Henderson Waves Bridge,wjxFchsxRt@w@^a@d@q@`@iAn@iC,highway_name
Marang Trail,cawF_ttxRRDzS`AFAPKNCJ@L@H?HEVSPOPCiXCJ?REH?HFL@L?|@ED@DBBBBX@D@FBBDBFDFDFF@@B@@@B?BABADCDCFAJ?PBF?D?D?HEFADAF@DBHD@@B@@?@?BA?A@A?CDEFMJILC^FZD~@Jb@DdG_AJ?O@kE`Ad@FHEgA?,highway_name
Orchard Central,yb}FuaxxRl@uCDO?KAEJi@Lg@BABAHEJEZTRNNTDJ@LCHEFG@I@[GOfA]`CMAE?,name_pattern
Fernhill Close,yg_G_`uxR}@xBSXOTdBsDAB,highway_name
Cairnhill Rise,ag~FuaxxRaBc@A?KCGCEAKCKAE?Q@WJqAfAKPIVAb@@RAP@RD^R`A|KsEGAMCuAe@sHdG?DC`@,highway_name
Draycott Park,wz~FspvxRCBCBUJwAd@yAZu@J[BM?IAmC_AOAWCEABQD@THnClASEe@QD[}@_@EECGAEpCnAe@IhJyAGLkMGXyA,highway_name
Goodwood Hill,qa_Gg}vxRy@sB{HdENIHMHKNKVIl@WVOPMROpA}@pCfCOEKGwNd@HNXNZHd@?{@uMaAxASn@Bt@Lt@zIwE[c@e@Um@Sg@Ii@?mAl@pNbLuCuCcL?B^vL{@i@sAeKjGA}A,highway_name
Eber Road,qw|FgkxxRANANAL@RBn@Fv@@HAVb@kI]nAENCN,highway_name
Cuscaden Walk,av}FicvxRNBTDh@J\NDDb@ZiFoBTFXTFDJ@,highway_name
Old Tampines Road,g|hGeipyRH`ABPB`@eEiu@hAw@FEFENMFEt@rt@EWOqAOsq@p@lz@?Y@UuNsd@HMjN`d@AQ{L{f@Hq@Ly@Rs@X}@Vi@Ta@BCyB~IMb@MVCD`D{KCDU^Uh@Yz@Sr@Oz@Gl@bJmNULgAv@wFdQV`@Vh@HTbAlCpBlEJVb@dAFPDNJh@I@Ms@Sg@g@iAfD|MPnAe@ws@MH{EhD_@`@GEHKVWlH|s@gM_d@QOYOECbLuRqHzV]y@bBfEiCyJ_@|AZPi@c@N[HSFS,highway_name
Flora Road,mnhGuhqyR@[RkAcJl_@JIlHcVPgABg@?W{L~\KF`ImJRsAqDnILIBA@A~@k@BA@CZc@BE@CJq@`AmGp@uEeAbHH_@bBgN[pDuKvW,highway_name
Flora Drive,_wgGmypyRVK^QPST[J_@Ne@fGgDK@I@qDv@XKlCg@ic@hNf@HsB]VDlDl@h@B^@~@CmEShFPJ?FAXGhAW^K|@YRIPGpE_BxDcEBIL_@_DvEnDmF,highway_name
Mariam Way,sxhGsiqyRkAtBmAvBmA`CWd@g@n@IDtTsUDWQzASBo@Hp@t@\_Cg@tD{F_AGBEDeJvP?@A?ID,highway_name
Mariam Walk,yuhGugqyRp@mABEDEFEDCFAbAMzAQNAeK`J,highway_name
Changi Point Bridge,ksnGafuyR_AS,highway_name
Changi Beach Park,amnG{yvyRGt@ENKPEJUxB@RBh@CZKZO^OT[^CHCL?j@@LD^?JAHEJKPEPGd@GJWj@IVAHENG^CPUx@CJQ\GJO`@Q~@W~@AFCPCLCf@APCHELxAtLMEQ]GSSi@MOHe@sBy@MCJUHW@OBEHI@CFM?AFSFUH_@?EDMPWri@q_Ak@JgB`@wAf@g@X[Lu@b@eAj@kAb@cBfAQJWLkAl@cBdA_@VGFQLKNW`@GN]|@KXGXG`@Gj@I`A,highway_name
Siloso Beach Walk,ymsFw{sxR@K@O?K?iA}]nf@hA}@VYDEkD|D?C@EBC@AFCD?B@BBBB@D?DADCBCBE@EAEACAAEDWLSPWC\f_@om@AvB?f@hAkGKDGDC@MFOPCDEHETAVFy@BINONGDCDA@AaAbBBYDShBkAHEaClLCCAC?E@CDGBAB?B?B?BBBB@B?B?DABCBC@E@CAC?DcA?N@H[x@BEDE@EELLwHAvBbCaGq^pl@NSDKDML_@PULOZ[LIfAgAfAgAb@u@^i@JQTU`@_@d@[lAgAjAcA^SHIDGFIFK`@m@j@k@NKrAqBAU@UFY,highway_name
Pasir Ris Rise,kxkGqooyRmAAfFLWAaHO{@Ci@B_@HYFYFrMIi@CeACX@d@@}EK,highway_name
Sinaran Drive,ex`GyjyxR@?LCPCb@GaEzETX`EaFWBKBE?I@I@M@tG}@WFeQvHJCDAJCLGnOcHe@FC?E?wOrHr@EWFIBMDhGgFQRwBdBBA`@IKJ@WnGuDNDONXQP?kHbE@@eB|@xEkEKJwD~DQNGFfEf@AC_@a@l@ZIF_CcCAVEDUTnBJS?i@k@CCq@f@YBFG`Dh@YECsCKKNOa@b@tAwADCHGa@^|Cq@kBVHCGQqEdFCQdC\DBWCHHvH}GD?`@GBADG,highway_name
Tuas Circus,qjaGquuwRQCOGKIKMEOCOdB|@OD?qCLBNFJHHLDL@F_Bu@LCrApACLELIJKHsBaADSHQLOtBx@w@l@E]Ee@QUL~A,highway_name
Marina Promenade,auzFqp|xRcz@qKiAIYGwBw@e@_@sAqAoBsCMYK_@aIeHiAOm@Ay@Fe@BI@s@}@_@c@,highway_name
Wallace Trail,aniGwckxRHCBADEFML]Ts@@I@QAOCIWq@_@q@QYISEMCY?[BOD]Dc@DWL_AL{@n]eFd@@f@AN?N@RBF@DBBBBDBLDHFJB@B@B?B?@A@A@A@[A[Mk@A]EOGKMIOIMCE?MAKCKGGCGAI?GBEDULMBM?KEEGGCIAI@a@@s@@m@Cm@Cq@DYCM?KAGCGIIGEEEAGAG@EBEBE?E?CAIEKEM?[?WBALSD@RDHDNPDJZIPCRcNb[FHHFBBBB@FADjBcZf@]`@W^SRE\Ed@A~@?XB`@HhA?j@@t@?uQlEL[FOLY\]^[cBnZA^Ad@?LF\DHDFBF@FAF?FBFDTDLHTJTL\RXFRP`@NNJLDD,highway_name
Bukit Panjang / Zheng Hua Park Connector,}wjG_blxRG?w@@G@OB_@FMB_@Ns@V]JWNC?O@IBW@_@GYGYAO?y@NMAYAQBq@Re@DKBy@RSFMFGJAL?LD`@?B?BABA@ODi@LA@AB?B?@@P?B?@ABKFO?AMCCC?A?A?A@A@EDC@C@E@y@LG@GAYm@GEGAK@QBYDKCQGO@g@HUDq@TeAXe@@MBMDKBKA[BYFOD_@PMFM?o@A_@?{@J_APe@J]Nu@HY?[AS@CFEBQTKFq@N[BWAYEGAi@E{ADgADg@Be@F{@Pi@Bi@Ci@FO@e@J_@RSF]Du@HgAHa@?i@Ds@FeBJaAD_@Bu@B{BT]?I@Y@uCP,highway_name
Zheng Hua Park Connector,qciGullxR}@\MFa@ZOHOD_CZi@F]JOHQJOD_@B[JOHUPCB[DU?i@@O@]Je@PyD~@k@PSAQEWKSGYAkECWEYEU?YDYF]B_ABQC_@K_@@sAP_@JSJODE@??E@,highway_name
Dairy Farm Road Car Park A,ufiGkejxRK@W}AHAAITEn@I@\?XJp@KB@Fk@H,name_pattern
Park Connector,ojiGs`kxR?K@KDQ@CBCFGDCBGBG@OAOEOASBS@M@G@EFGxhLqrVDACKHC@Jr@Qzf@fqVDq@Dw@R]JQLMLILEH@THfA~@z@dAHVCZQb@m@lAUf@IZ@Z@JYaVBJBJDLBLFLARGNOPKNENIXABGNIRIRCR@RBT,highway_name
PCN,q{iGwpjxR?EAGKEU[Q[SYa@i@MQKKGGYSq@e@IGU[UUa@a@[_@aAmAuAkBIgA\QBICg@@I@ECQ?CEEEEUc@QSCmACcC@KBINQHCJAh@ClBKb@AZBb@Ah@EZC?GxIjn@@KBc@A]C[Ga@KYK[[i@e@u@Wi@c@u@MSd`@i~p@aA]{Ai@_EqAeD_Ak@SG?E?GBEHeBjF_ChH`Hj`q@UG{@OsAPgBh@w@`@G@ECMQ|\uqq@Go@Lg@Tk@Li@LW`@QqC`L`wOzsl@b@g@V_@Lm@JMTWJi@d@i@\}@Pu@NMDMFQLMJMLOHKuMvVKDc@FQTEd@E`@]t@]b@?z@Sj@Sv@_AhEa@jESXOr@?DCt@k@r@?z@[l@ShAi@l@_@bAe@l@Ul@U^c@Ja@Xg@x@WV_@B]Rk@RUf@_@x@s@Ba@ZSp@B\sFtG@[HWR_@b@k@|@w@x@c@vm@soADI?AFODO@CDOH]H[@_@Aq@mMnZAEFSPYHWHITOVYXgAstQiqh@@}@Dc@T{ADIFCNAhAHN@JAHIJ[To@,highway_name
Chestnut Drive Playground,gbjGakjxRc@BSZ^RBBN@^U,name_pattern
Cashew Crescent Fitness Corner,aakG_pjxR?DB?@B@?FFBn@VABj@`@ACw@SA_@q@,name_pattern
Almond Crescent Playground,mfkGs`kxR|@XQz@XFa@fBk@aACICKCKAG?K?[,name_pattern
Mistri Road,awwFskyxRI?EAGCICg@a@{@w@EE,highway_name
Chia Eng Say Road,_phG}ajxRgBLwAHS@M@xQkCc@Zq@f@EBiFd@Q@EAtF_@}@NMAgA@FBGB}ABRALA,highway_name
Jalan Asas,eqhGaejxR{A@qB@Q?u@IQIAMJo@bUeAKHa@TA@v@g@EqBBj@sDpHGi@J~@AKOuBFr@iCc@y@Dc@@xEUsNgCDGFAbQzAy@h@MFOv@Ck@,highway_name
Boon Tat Link,e`yFofzxR~DtBxBjABB[S,highway_name
Jalan Uji,{lhGwjjxRrDWC}@@BkDnCnDS@|@,highway_name
Jalan Tumpu,iphG_ljxRx@pADVJdB?B,highway_name
Jalan Siap,gyhGkjjxR`ABx@Dj@Hn@JPJLRBf@Dx@?F,highway_name
Jalan Tekad,kqhGcgjxRI?mDDwAOGA,highway_name
